PackageName,Status,InputPath,OutputPath,OutputBytes,ElapsedMilliseconds
ansi-align--ansi-align-3.0.1,repacked,../data/unpacked_2500/ansi-align--ansi-align-3.0.1,../data/repacked_xz_2500/ansi-align--ansi-align-3.0.1.tar.xz,3256,9.90595799521543
ansi-colors--ansi-colors-4.1.3,repacked,../data/unpacked_2500/ansi-colors--ansi-colors-4.1.3,../data/repacked_xz_2500/ansi-colors--ansi-colors-4.1.3.tar.xz,8264,14.045250005437993
ansi-escapes--ansi-escapes-7.3.0,repacked,../data/unpacked_2500/ansi-escapes--ansi-escapes-7.3.0,../data/repacked_xz_2500/ansi-escapes--ansi-escapes-7.3.0.tar.xz,6388,13.185375006287359
ansi-gray--ansi-gray-0.1.1,repacked,../data/unpacked_2500/ansi-gray--ansi-gray-0.1.1,../data/repacked_xz_2500/ansi-gray--ansi-gray-0.1.1.tar.xz,2052,8.258041998487897
ansi-html--ansi-html-0.0.9,repacked,../data/unpacked_2500/ansi-html--ansi-html-0.0.9,../data/repacked_xz_2500/ansi-html--ansi-html-0.0.9.tar.xz,7312,12.804250000044703
ansi-html-community--ansi-html-community-0.0.8,repacked,../data/unpacked_2500/ansi-html-community--ansi-html-community-0.0.8,../data/repacked_xz_2500/ansi-html-community--ansi-html-community-0.0.8.tar.xz,7356,12.852250001742505
ansi-regex--ansi-regex-6.2.2,repacked,../data/unpacked_2500/ansi-regex--ansi-regex-6.2.2,../data/repacked_xz_2500/ansi-regex--ansi-regex-6.2.2.tar.xz,2964,9.249750000890344
ansi-styles--ansi-styles-6.2.3,repacked,../data/unpacked_2500/ansi-styles--ansi-styles-6.2.3,../data/repacked_xz_2500/ansi-styles--ansi-styles-6.2.3.tar.xz,5704,11.914125003386289
ansi-wrap--ansi-wrap-0.1.0,repacked,../data/unpacked_2500/ansi-wrap--ansi-wrap-0.1.0,../data/repacked_xz_2500/ansi-wrap--ansi-wrap-0.1.0.tar.xz,2196,8.406832988839597
any-promise--any-promise-1.3.0,repacked,../data/unpacked_2500/any-promise--any-promise-1.3.0,../data/repacked_xz_2500/any-promise--any-promise-1.3.0.tar.xz,7400,19.899042003089562
anymatch--anymatch-3.1.3,repacked,../data/unpacked_2500/anymatch--anymatch-3.1.3,../data/repacked_xz_2500/anymatch--anymatch-3.1.3.tar.xz,3716,10.820249997777864
aproba--aproba-2.1.0,repacked,../data/unpacked_2500/aproba--aproba-2.1.0,../data/repacked_xz_2500/aproba--aproba-2.1.0.tar.xz,3604,9.481791988946497
archive-type--archive-type-4.0.0,repacked,../data/unpacked_2500/archive-type--archive-type-4.0.0,../data/repacked_xz_2500/archive-type--archive-type-4.0.0.tar.xz,1952,7.957875001011416
archiver--archiver-8.0.0,repacked,../data/unpacked_2500/archiver--archiver-8.0.0,../data/repacked_xz_2500/archiver--archiver-8.0.0.tar.xz,9824,17.118375006248243
archiver-utils--archiver-utils-5.0.2,repacked,../data/unpacked_2500/archiver-utils--archiver-utils-5.0.2,../data/repacked_xz_2500/archiver-utils--archiver-utils-5.0.2.tar.xz,4544,10.618625005008653
are-we-there-yet--are-we-there-yet-4.0.2,repacked,../data/unpacked_2500/are-we-there-yet--are-we-there-yet-4.0.2,../data/repacked_xz_2500/are-we-there-yet--are-we-there-yet-4.0.2.tar.xz,4896,11.594874988077208
arg--arg-5.0.2,repacked,../data/unpacked_2500/arg--arg-5.0.2,../data/repacked_xz_2500/arg--arg-5.0.2.tar.xz,5572,11.100540999905206
argparse--argparse-2.0.1,repacked,../data/unpacked_2500/argparse--argparse-2.0.1,../data/repacked_xz_2500/argparse--argparse-2.0.1.tar.xz,34776,43.66174999449868
aria-hidden--aria-hidden-1.2.6,repacked,../data/unpacked_2500/aria-hidden--aria-hidden-1.2.6,../data/repacked_xz_2500/aria-hidden--aria-hidden-1.2.6.tar.xz,5328,14.014582993695512
aria-query--aria-query-5.3.2,repacked,../data/unpacked_2500/aria-query--aria-query-5.3.2,../data/repacked_xz_2500/aria-query--aria-query-5.3.2.tar.xz,21044,69.80295799439773
arr-diff--arr-diff-4.0.0,repacked,../data/unpacked_2500/arr-diff--arr-diff-4.0.0,../data/repacked_xz_2500/arr-diff--arr-diff-4.0.0.tar.xz,3216,9.952209002221934
arr-flatten--arr-flatten-1.1.0,repacked,../data/unpacked_2500/arr-flatten--arr-flatten-1.1.0,../data/repacked_xz_2500/arr-flatten--arr-flatten-1.1.0.tar.xz,2940,8.848291006870568
arr-union--arr-union-3.1.0,repacked,../data/unpacked_2500/arr-union--arr-union-3.1.0,../data/repacked_xz_2500/arr-union--arr-union-3.1.0.tar.xz,2912,9.151042002486065
array-buffer-byte-length--array-buffer-byte-length-1.0.2,repacked,../data/unpacked_2500/array-buffer-byte-length--array-buffer-byte-length-1.0.2,../data/repacked_xz_2500/array-buffer-byte-length--array-buffer-byte-length-1.0.2.tar.xz,5216,13.371207998716272
array-differ--array-differ-4.0.0,repacked,../data/unpacked_2500/array-differ--array-differ-4.0.0,../data/repacked_xz_2500/array-differ--array-differ-4.0.0.tar.xz,1988,8.252291998360306
array-equal--array-equal-2.0.0,repacked,../data/unpacked_2500/array-equal--array-equal-2.0.0,../data/repacked_xz_2500/array-equal--array-equal-2.0.0.tar.xz,1724,8.10187500610482
array-find-index--array-find-index-1.0.2,repacked,../data/unpacked_2500/array-find-index--array-find-index-1.0.2,../data/repacked_xz_2500/array-find-index--array-find-index-1.0.2.tar.xz,1840,8.076167010585777
array-flatten--array-flatten-3.0.0,repacked,../data/unpacked_2500/array-flatten--array-flatten-3.0.0,../data/repacked_xz_2500/array-flatten--array-flatten-3.0.0.tar.xz,4764,14.753292009118013
array-includes--array-includes-3.1.9,repacked,../data/unpacked_2500/array-includes--array-includes-3.1.9,../data/repacked_xz_2500/array-includes--array-includes-3.1.9.tar.xz,9116,18.592792010167614
array-slice--array-slice-1.1.0,repacked,../data/unpacked_2500/array-slice--array-slice-1.1.0,../data/repacked_xz_2500/array-slice--array-slice-1.1.0.tar.xz,2824,9.66991699533537
array-union--array-union-3.0.1,repacked,../data/unpacked_2500/array-union--array-union-3.0.1,../data/repacked_xz_2500/array-union--array-union-3.0.1.tar.xz,1948,8.119209000142291
array-uniq--array-uniq-3.0.0,repacked,../data/unpacked_2500/array-uniq--array-uniq-3.0.0,../data/repacked_xz_2500/array-uniq--array-uniq-3.0.0.tar.xz,1792,7.977375003974885
array-unique--array-unique-0.3.2,repacked,../data/unpacked_2500/array-unique--array-unique-0.3.2,../data/repacked_xz_2500/array-unique--array-unique-0.3.2.tar.xz,2872,8.86208399606403
array.prototype.findlast--array.prototype.findlast-1.2.5,repacked,../data/unpacked_2500/array.prototype.findlast--array.prototype.findlast-1.2.5,../data/repacked_xz_2500/array.prototype.findlast--array.prototype.findlast-1.2.5.tar.xz,9452,18.812082998920232
array.prototype.findlastindex--array.prototype.findlastindex-1.2.6,repacked,../data/unpacked_2500/array.prototype.findlastindex--array.prototype.findlastindex-1.2.6,../data/repacked_xz_2500/array.prototype.findlastindex--array.prototype.findlastindex-1.2.6.tar.xz,9476,18.503583007259294
array.prototype.flat--array.prototype.flat-1.3.3,repacked,../data/unpacked_2500/array.prototype.flat--array.prototype.flat-1.3.3,../data/repacked_xz_2500/array.prototype.flat--array.prototype.flat-1.3.3.tar.xz,7344,17.08991600025911
array.prototype.flatmap--array.prototype.flatmap-1.3.3,repacked,../data/unpacked_2500/array.prototype.flatmap--array.prototype.flatmap-1.3.3,../data/repacked_xz_2500/array.prototype.flatmap--array.prototype.flatmap-1.3.3.tar.xz,7640,17.112959001678973
array.prototype.reduce--array.prototype.reduce-1.0.8,repacked,../data/unpacked_2500/array.prototype.reduce--array.prototype.reduce-1.0.8,../data/repacked_xz_2500/array.prototype.reduce--array.prototype.reduce-1.0.8.tar.xz,9572,18.074167004670016
array.prototype.tosorted--array.prototype.tosorted-1.1.4,repacked,../data/unpacked_2500/array.prototype.tosorted--array.prototype.tosorted-1.1.4,../data/repacked_xz_2500/array.prototype.tosorted--array.prototype.tosorted-1.1.4.tar.xz,7352,17.21583300968632
arraybuffer.prototype.slice--arraybuffer.prototype.slice-1.0.4,repacked,../data/unpacked_2500/arraybuffer.prototype.slice--arraybuffer.prototype.slice-1.0.4,../data/repacked_xz_2500/arraybuffer.prototype.slice--arraybuffer.prototype.slice-1.0.4.tar.xz,7072,16.218625009059906
arrify--arrify-3.0.0,repacked,../data/unpacked_2500/arrify--arrify-3.0.0,../data/repacked_xz_2500/arrify--arrify-3.0.0.tar.xz,1984,8.167499996488914
asap--asap-2.0.6,repacked,../data/unpacked_2500/asap--asap-2.0.6,../data/repacked_xz_2500/asap--asap-2.0.6.tar.xz,10908,16.030332990339957
asn1--asn1-0.2.6,repacked,../data/unpacked_2500/asn1--asn1-0.2.6,../data/repacked_xz_2500/asn1--asn1-0.2.6.tar.xz,5920,14.316040993435308
asn1.js--asn1.js-5.4.1,repacked,../data/unpacked_2500/asn1.js--asn1.js-5.4.1,../data/repacked_xz_2500/asn1.js--asn1.js-5.4.1.tar.xz,12368,24.811415991280228
assert--assert-2.1.0,repacked,../data/unpacked_2500/assert--assert-2.1.0,../data/repacked_xz_2500/assert--assert-2.1.0.tar.xz,19560,25.491666994639672
assert-plus--assert-plus-1.0.0,repacked,../data/unpacked_2500/assert-plus--assert-plus-1.0.0,../data/repacked_xz_2500/assert-plus--assert-plus-1.0.0.tar.xz,3968,10.444792002090253
assign-symbols--assign-symbols-2.0.2,repacked,../data/unpacked_2500/assign-symbols--assign-symbols-2.0.2,../data/repacked_xz_2500/assign-symbols--assign-symbols-2.0.2.tar.xz,3328,8.955209006671794
ast-types--ast-types-0.14.2,repacked,../data/unpacked_2500/ast-types--ast-types-0.14.2,../data/repacked_xz_2500/ast-types--ast-types-0.14.2.tar.xz,60052,110.42641699896194
ast-types-flow--ast-types-flow-0.0.8,repacked,../data/unpacked_2500/ast-types-flow--ast-types-flow-0.0.8,../data/repacked_xz_2500/ast-types-flow--ast-types-flow-0.0.8.tar.xz,6372,17.069915993488394
astral-regex--astral-regex-2.0.0,repacked,../data/unpacked_2500/astral-regex--astral-regex-2.0.0,../data/repacked_xz_2500/astral-regex--astral-regex-2.0.0.tar.xz,1916,8.215750000090338
async--async-3.2.6,repacked,../data/unpacked_2500/async--async-3.2.6,../data/repacked_xz_2500/async--async-3.2.6.tar.xz,72732,157.8229580045445
async-each--async-each-1.0.6,repacked,../data/unpacked_2500/async-each--async-each-1.0.6,../data/repacked_xz_2500/async-each--async-each-1.0.6.tar.xz,2280,8.719125005882233
async-function--async-function-1.0.0,repacked,../data/unpacked_2500/async-function--async-function-1.0.0,../data/repacked_xz_2500/async-function--async-function-1.0.0.tar.xz,4780,14.239083000575192
async-generator-function--async-generator-function-1.0.0,repacked,../data/unpacked_2500/async-generator-function--async-generator-function-1.0.0,../data/repacked_xz_2500/async-generator-function--async-generator-function-1.0.0.tar.xz,4904,13.615875010145828
async-limiter--async-limiter-2.0.0,repacked,../data/unpacked_2500/async-limiter--async-limiter-2.0.0,../data/repacked_xz_2500/async-limiter--async-limiter-2.0.0.tar.xz,4268,10.453666996909305
async-validator--async-validator-4.2.5,repacked,../data/unpacked_2500/async-validator--async-validator-4.2.5,../data/repacked_xz_2500/async-validator--async-validator-4.2.5.tar.xz,31804,57.71637499856297
asynckit--asynckit-0.5.0,repacked,../data/unpacked_2500/asynckit--asynckit-0.5.0,../data/repacked_xz_2500/asynckit--asynckit-0.5.0.tar.xz,7712,17.43012500810437
at-least-node--at-least-node-1.0.0,repacked,../data/unpacked_2500/at-least-node--at-least-node-1.0.0,../data/repacked_xz_2500/at-least-node--at-least-node-1.0.0.tar.xz,1692,7.668374993954785
atob--atob-2.1.2,repacked,../data/unpacked_2500/atob--atob-2.1.2,../data/repacked_xz_2500/atob--atob-2.1.2.tar.xz,12004,16.6332499939017
atomic-sleep--atomic-sleep-1.0.0,repacked,../data/unpacked_2500/atomic-sleep--atomic-sleep-1.0.0,../data/repacked_xz_2500/atomic-sleep--atomic-sleep-1.0.0.tar.xz,2892,9.306874999310821
autoprefixer--autoprefixer-10.5.0,repacked,../data/unpacked_2500/autoprefixer--autoprefixer-10.5.0,../data/repacked_xz_2500/autoprefixer--autoprefixer-10.5.0.tar.xz,40844,69.54641699849162
available-typed-arrays--available-typed-arrays-1.0.7,repacked,../data/unpacked_2500/available-typed-arrays--available-typed-arrays-1.0.7,../data/repacked_xz_2500/available-typed-arrays--available-typed-arrays-1.0.7.tar.xz,7404,15.269625000655651
aws-sdk--aws-sdk-2.1693.0,repacked,../data/unpacked_2500/aws-sdk--aws-sdk-2.1693.0,../data/repacked_xz_2500/aws-sdk--aws-sdk-2.1693.0.tar.xz,7411028,25935.882666002726
aws-sign2--aws-sign2-0.7.0,repacked,../data/unpacked_2500/aws-sign2--aws-sign2-0.7.0,../data/repacked_xz_2500/aws-sign2--aws-sign2-0.7.0.tar.xz,5128,15.535957994870842
aws4--aws4-1.13.2,repacked,../data/unpacked_2500/aws4--aws4-1.13.2,../data/repacked_xz_2500/aws4--aws4-1.13.2.tar.xz,7848,15.084290993399918
axe-core--axe-core-4.11.4,repacked,../data/unpacked_2500/axe-core--axe-core-4.11.4,../data/repacked_xz_2500/axe-core--axe-core-4.11.4.tar.xz,455228,646.8875840073451
axios--axios-1.16.1,repacked,../data/unpacked_2500/axios--axios-1.16.1,../data/repacked_xz_2500/axios--axios-1.16.1.tar.xz,303208,560.7354579988169
axobject-query--axobject-query-4.1.0,repacked,../data/unpacked_2500/axobject-query--axobject-query-4.1.0,../data/repacked_xz_2500/axobject-query--axobject-query-4.1.0.tar.xz,16500,58.205541005008854
b4a--b4a-1.8.1,repacked,../data/unpacked_2500/b4a--b4a-1.8.1,../data/repacked_xz_2500/b4a--b4a-1.8.1.tar.xz,9612,18.06616700196173
babel-code-frame--babel-code-frame-6.26.0,repacked,../data/unpacked_2500/babel-code-frame--babel-code-frame-6.26.0,../data/repacked_xz_2500/babel-code-frame--babel-code-frame-6.26.0.tar.xz,3040,9.475750004639849
babel-core--babel-core-6.26.3,repacked,../data/unpacked_2500/babel-core--babel-core-6.26.3,../data/repacked_xz_2500/babel-core--babel-core-6.26.3.tar.xz,21332,35.97179199277889
babel-eslint--babel-eslint-10.1.0,repacked,../data/unpacked_2500/babel-eslint--babel-eslint-10.1.0,../data/repacked_xz_2500/babel-eslint--babel-eslint-10.1.0.tar.xz,9152,17.9751249961555
babel-generator--babel-generator-6.26.1,repacked,../data/unpacked_2500/babel-generator--babel-generator-6.26.1,../data/repacked_xz_2500/babel-generator--babel-generator-6.26.1.tar.xz,16868,30.062582998652942
babel-helper-builder-binary-assignment-operator-visitor--babel-helper-builder-binary-assignment-operator-visitor-6.24.1,repacked,../data/unpacked_2500/babel-helper-builder-binary-assignment-operator-visitor--babel-helper-builder-binary-assignment-operator-visitor-6.24.1,../data/repacked_xz_2500/babel-helper-builder-binary-assignment-operator-visitor--babel-helper-builder-binary-assignment-operator-visitor-6.24.1.tar.xz,1348,7.591625006170943
babel-helper-call-delegate--babel-helper-call-delegate-6.24.1,repacked,../data/unpacked_2500/babel-helper-call-delegate--babel-helper-call-delegate-6.24.1,../data/repacked_xz_2500/babel-helper-call-delegate--babel-helper-call-delegate-6.24.1.tar.xz,1412,7.5377500033937395
babel-helper-define-map--babel-helper-define-map-6.26.0,repacked,../data/unpacked_2500/babel-helper-define-map--babel-helper-define-map-6.26.0,../data/repacked_xz_2500/babel-helper-define-map--babel-helper-define-map-6.26.0.tar.xz,2160,8.860957997967489
babel-helper-explode-assignable-expression--babel-helper-explode-assignable-expression-6.24.1,repacked,../data/unpacked_2500/babel-helper-explode-assignable-expression--babel-helper-explode-assignable-expression-6.24.1,../data/repacked_xz_2500/babel-helper-explode-assignable-expression--babel-helper-explode-assignable-expression-6.24.1.tar.xz,1372,7.714374994975515
babel-helper-function-name--babel-helper-function-name-6.24.1,repacked,../data/unpacked_2500/babel-helper-function-name--babel-helper-function-name-6.24.1,../data/repacked_xz_2500/babel-helper-function-name--babel-helper-function-name-6.24.1.tar.xz,2028,8.615124999778345
babel-helper-get-function-arity--babel-helper-get-function-arity-6.24.1,repacked,../data/unpacked_2500/babel-helper-get-function-arity--babel-helper-get-function-arity-6.24.1,../data/repacked_xz_2500/babel-helper-get-function-arity--babel-helper-get-function-arity-6.24.1.tar.xz,1008,7.704167001065798
babel-helper-hoist-variables--babel-helper-hoist-variables-6.24.1,repacked,../data/unpacked_2500/babel-helper-hoist-variables--babel-helper-hoist-variables-6.24.1,../data/repacked_xz_2500/babel-helper-hoist-variables--babel-helper-hoist-variables-6.24.1.tar.xz,1488,8.314667007653043
babel-helper-optimise-call-expression--babel-helper-optimise-call-expression-6.24.1,repacked,../data/unpacked_2500/babel-helper-optimise-call-expression--babel-helper-optimise-call-expression-6.24.1,../data/repacked_xz_2500/babel-helper-optimise-call-expression--babel-helper-optimise-call-expression-6.24.1.tar.xz,1056,7.624250007211231
babel-helper-regex--babel-helper-regex-6.26.0,repacked,../data/unpacked_2500/babel-helper-regex--babel-helper-regex-6.26.0,../data/repacked_xz_2500/babel-helper-regex--babel-helper-regex-6.26.0.tar.xz,1212,7.972250008606352
babel-helper-remap-async-to-generator--babel-helper-remap-async-to-generator-6.24.1,repacked,../data/unpacked_2500/babel-helper-remap-async-to-generator--babel-helper-remap-async-to-generator-6.24.1,../data/repacked_xz_2500/babel-helper-remap-async-to-generator--babel-helper-remap-async-to-generator-6.24.1.tar.xz,3008,10.143042003619485
babel-helper-replace-supers--babel-helper-replace-supers-6.24.1,repacked,../data/unpacked_2500/babel-helper-replace-supers--babel-helper-replace-supers-6.24.1,../data/repacked_xz_2500/babel-helper-replace-supers--babel-helper-replace-supers-6.24.1.tar.xz,2648,9.22487500065472
babel-helpers--babel-helpers-6.24.1,repacked,../data/unpacked_2500/babel-helpers--babel-helpers-6.24.1,../data/repacked_xz_2500/babel-helpers--babel-helpers-6.24.1.tar.xz,4884,12.215875001857057
babel-jest--babel-jest-30.4.1,repacked,../data/unpacked_2500/babel-jest--babel-jest-30.4.1,../data/repacked_xz_2500/babel-jest--babel-jest-30.4.1.tar.xz,4920,11.602667000261135
babel-loader--babel-loader-10.1.1,repacked,../data/unpacked_2500/babel-loader--babel-loader-10.1.1,../data/repacked_xz_2500/babel-loader--babel-loader-10.1.1.tar.xz,15548,20.194500000798143
babel-messages--babel-messages-6.23.0,repacked,../data/unpacked_2500/babel-messages--babel-messages-6.23.0,../data/repacked_xz_2500/babel-messages--babel-messages-6.23.0.tar.xz,2528,8.844540992868133
babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0,repacked,../data/unpacked_2500/babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0,../data/repacked_xz_2500/babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0.tar.xz,1692,8.179957992979325
babel-plugin-istanbul--babel-plugin-istanbul-8.0.0,repacked,../data/unpacked_2500/babel-plugin-istanbul--babel-plugin-istanbul-8.0.0,../data/repacked_xz_2500/babel-plugin-istanbul--babel-plugin-istanbul-8.0.0.tar.xz,5276,11.303874998702668
